種別,分類,動画での表示名,団体/チーム名,団体ID,配信日,大会名,URL,動画配信元,動画配信元URL,動画配信元ロゴURL
ライブ（チャプター）,スリークロスチーム,全日本打楽器同好会,全日本打楽器同好会,o1idykby,2024-04-21,2024 MIX3™️ / スリークロス 東北CS｜2024/4/21,https://www.youtube.com/watch?v=MOULqZtViHQ&t=10645s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,open 13:00 / start,,,2024-04-21,【東北】2024 MIX3™️ / スリークロス 東北CS｜2024/4/21,https://www.youtube.com/watch?v=AZO6nRojK70&t=810s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,<Untitled Chapter 1>,,,2024-04-21,【東北】2024 MIX3™️ / スリークロス 東北CS｜2024/4/21,https://www.youtube.com/watch?v=AZO6nRojK70&t=0s,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,,,2024-04-16,2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=_-eTl4ATCns,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,小堀直哉,小堀直哉,o1ab1pzs,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=9960s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,JET SPHENE ALL Youth,JET SPHENE ALL Youth,o369yk0,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=7285s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,allure,allure,o12tkphz,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=6040s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,鵠沼高校マーチングバンド部 AlbireoNovaブラス,鵠沼高校マーチングバンド部 AlbireoNovaブラス,o19loxox,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=5615s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,ハイ☆スター,ハイ☆スター,oz0o981,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=5252s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Tokyo Phoenix D&B Color Guard,Tokyo Phoenix D&B Color Guard,o3b54rj,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=4870s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,鵠沼高校マーチングバンド部 AlbireoNovaカラーガード,鵠沼高校マーチングバンド部 AlbireoNovaカラーガード,o14d90ak,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=4475s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,白谷組,白谷組,o1marxck,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=3740s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Splendore,Splendore,odxbtsu,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=2275s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,湘南ドルフィンズ・マーチングバンド,湘南ドルフィンズ・マーチングバンド,o1nov4hn,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=1940s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,小林 瑞季,小林 瑞季,oc01bet,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=1727s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,小堀直哉,小堀直哉,o1ab1pzs,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=1415s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,石川奈々,石川奈々,o1v561ir,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=1118s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,allure,allure,o12tkphz,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=11065s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Splendore,Splendore,odxbtsu,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=10685s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,鵠沼高校マーチングバンド部 AlbireoNovaブラス,鵠沼高校マーチングバンド部 AlbireoNovaブラス,o19loxox,2024-04-14,【関東】2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=Q4SdjlgUPU0&t=10290s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,2024 TEAM SOUTH,2024 TEAM SOUTH,o1hk0kqw,2024-04-13,【関西】2024 MIX3™️ / スリークロス 関西CS｜2024/4/13,https://www.youtube.com/watch?v=w9g9CJAKh80&t=9455s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Novanicity,Novanicity,oyh2hos,2024-04-13,【関西】2024 MIX3™️ / スリークロス 関西CS｜2024/4/13,https://www.youtube.com/watch?v=w9g9CJAKh80&t=8910s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,京都外大西高等学校吹奏楽部,京都外大西高等学校吹奏楽部,o1d92of6,2024-04-13,【関西】2024 MIX3™️ / スリークロス 関西CS｜2024/4/13,https://www.youtube.com/watch?v=w9g9CJAKh80&t=8490s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,NARAGAKU Marching Band,NARAGAKU Marching Band,os4jm34,2024-04-13,【関西】2024 MIX3™️ / スリークロス 関西CS｜2024/4/13,https://www.youtube.com/watch?v=w9g9CJAKh80&t=5515s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,2024 TEAM SOUTH,2024 TEAM SOUTH,o1hk0kqw,2024-04-13,【関西】2024 MIX3™️ / スリークロス 関西CS｜2024/4/13,https://www.youtube.com/watch?v=w9g9CJAKh80&t=4320s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Novanicity,Novanicity,oyh2hos,2024-04-13,【関西】2024 MIX3™️ / スリークロス 関西CS｜2024/4/13,https://www.youtube.com/watch?v=w9g9CJAKh80&t=3810s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,京都外大西高等学校吹奏楽部,京都外大西高等学校吹奏楽部,o1d92of6,2024-04-13,【関西】2024 MIX3™️ / スリークロス 関西CS｜2024/4/13,https://www.youtube.com/watch?v=w9g9CJAKh80&t=3405s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,ぎゃんやるばい!,ぎゃんやるばい!,o16qmn9s,2024-04-13,【関西】2024 MIX3™️ / スリークロス 関西CS｜2024/4/13,https://www.youtube.com/watch?v=w9g9CJAKh80&t=2959s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,白谷組,白谷組,o1marxck,2024-04-13,【関西】2024 MIX3™️ / スリークロス 関西CS｜2024/4/13,https://www.youtube.com/watch?v=w9g9CJAKh80&t=2684s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,kāua,kāua,o1bdb8aq,2024-04-13,【関西】2024 MIX3™️ / スリークロス 関西CS｜2024/4/13,https://www.youtube.com/watch?v=w9g9CJAKh80&t=1690s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Yukky,Yukky,ooi0ejv,2024-04-13,【関西】2024 MIX3™️ / スリークロス 関西CS｜2024/4/13,https://www.youtube.com/watch?v=w9g9CJAKh80&t=1320s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Chika,Chika,o49wg02,2024-04-13,【関西】2024 MIX3™️ / スリークロス 関西CS｜2024/4/13,https://www.youtube.com/watch?v=w9g9CJAKh80&t=1037s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,DG 仲仔,DG 仲仔,o1nkg5jx,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo&t=9070s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,チームわだ,チームわだ,offgjg0,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo&t=8797s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,榊 桃子,榊 桃子,oblyj95,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo&t=855s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,恥ずかしがり屋な長女達,恥ずかしがり屋な長女達,o1uqsisw,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo&t=8435s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,NGS48,NGS48,oh2yj5k,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo&t=8175s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,iris,iris,o1ntqqhj,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo&t=594s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,DER GLANZ,DER GLANZ,o7i5jml,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo&t=5655s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,DG 仲仔,DG 仲仔,o1nkg5jx,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo&t=4230s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,Keys,"""Keys""",o1stc8b4,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo&t=3810s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,NGS48,NGS48,oh2yj5k,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo&t=3414s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,ゆかとしぃ,ゆかとしぃ,o1en7uhv,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo&t=1753s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,恥ずかしがり屋な長女達,恥ずかしがり屋な長女達,o1uqsisw,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo&t=1445s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,チームわだ,チームわだ,offgjg0,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo&t=1190s,マーチング祭,https://www.youtube.com/channel/UC4k9RWxkryjqTtQwkEo07Bg,
ライブ（チャプター）,スリークロスチーム,THE FOCUS,THE FOCUS,o1iahfpj,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=7925s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,allure,allure,o12tkphz,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=6425s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,THE FOCUS Tenor Quartetto,THE FOCUS Tenor Quartetto,ov7gbvm,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=6083s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Guard Team Bump,Guard Team Bump,o1r8p836,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=5623s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,THE FOCUS color guard,THE FOCUS color guard,o1tn3crh,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=5165s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,エルフリーデ,エルフリーデ,oc4mfaf,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=4768s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Bluujua Colorguard,Bluujua Colorguard,o36c0q8,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=4460s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,各務野さくらマーチングバンド カラーガード,各務野さくらマーチングバンド カラーガード,oiafs27,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=4114s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,県立岐阜商業高校 Team Golden,県立岐阜商業高校 Team Golden,o1tb9r79,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=3770s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,県立岐阜商業高校 Queen,県立岐阜商業高校 Queen,o1famskd,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=3458s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,伊藤姉妹,伊藤姉妹,okolz98,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=2098s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,yuika,yuika,o1cnb4h9,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=1790s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Haruka Maeno,Haruka Maeno,or6r2qo,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=1538s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Mei Matsuo,Mei Matsuo,o1jn30a8,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=1309s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Guard Team Bump,Guard Team Bump,o1r8p836,2024-03-24,【東海】2024 MIX3™️ / スリークロス 東海Championships｜2024/3/24,https://www.youtube.com/watch?v=5yVvOl4jSLQ&t=11004s,マーチング祭,https://www.youtube.com/@marching-matsuri,
